date,country,population_total,state,population_per_state,one_shot_perc,one_shot_daily,one_shot_total,two_shot_perc,two_shot_daily,two_shot_total,three_shot_perc,three_shot_daily,three_shot_total
2021-10-07,Brazil,203070494,Acre,830018,0.6744,819,559787,0.4113,2860,341364,0.0000,0,0
2021-10-08,Brazil,203070494,Acre,830018,0.6755,893,560680,0.4157,3709,345073,0.0000,0,0
2021-10-09,Brazil,203070494,Acre,830018,0.6770,1235,561915,0.4225,5622,350695,0.0000,0,0
2021-10-10,Brazil,203070494,Acre,830018,0.6771,51,561966,0.4227,186,350881,0.0000,0,0
2021-10-11,Brazil,203070494,Acre,830018,0.6773,179,562145,0.4238,894,351775,0.0000,0,0
2021-10-12,Brazil,203070494,Acre,830018,0.6773,59,562204,0.4244,511,352286,0.0000,0,0
2021-10-13,Brazil,203070494,Acre,830018,0.6784,879,563083,0.4286,3482,355768,0.0000,0,0
2021-10-14,Brazil,203070494,Acre,830018,0.6793,764,563847,0.4320,2787,358555,0.0000,0,0
2021-10-15,Brazil,203070494,Acre,830018,0.6800,556,564403,0.4347,2287,360842,0.0000,0,0
2021-10-16,Brazil,203070494,Acre,830018,0.6804,309,564712,0.4367,1597,362439,0.0000,0,0
2021-10-17,Brazil,203070494,Acre,830018,0.6804,8,564720,0.4367,7,362446,0.0000,0,0
2021-10-18,Brazil,203070494,Acre,830018,0.6813,733,565453,0.4402,2925,365371,0.0000,0,0
2021-10-19,Brazil,203070494,Acre,830018,0.6820,602,566055,0.4438,2967,368338,0.0000,0,0
2021-10-20,Brazil,203070494,Acre,830018,0.6828,645,566700,0.4469,2597,370935,0.0000,0,0
2021-10-21,Brazil,203070494,Acre,830018,0.6834,510,567210,0.4497,2312,373247,0.0000,0,0
2021-10-22,Brazil,203070494,Acre,830018,0.6841,580,567790,0.4527,2536,375783,0.0000,0,0
2021-10-23,Brazil,203070494,Acre,830018,0.6843,202,567992,0.4542,1210,376993,0.0000,0,0
2021-10-24,Brazil,203070494,Acre,830018,0.6843,1,567993,0.4542,6,376999,0.0000,0,0
2021-10-25,Brazil,203070494,Acre,830018,0.6850,555,568548,0.4569,2204,379203,0.0000,0,0
2021-10-26,Brazil,203070494,Acre,830018,0.6859,795,569343,0.4601,2724,381927,0.0000,0,0
2021-10-27,Brazil,203070494,Acre,830018,0.6867,594,569937,0.4634,2696,384623,0.0000,0,0
2021-10-28,Brazil,203070494,Acre,830018,0.6872,469,570406,0.4659,2120,386743,0.0000,0,0
2021-10-29,Brazil,203070494,Acre,830018,0.6874,118,570524,0.4667,623,387366,0.0000,0,0
2021-10-30,Brazil,203070494,Acre,830018,0.6875,97,570621,0.4673,503,387869,0.0000,0,0
2021-10-31,Brazil,203070494,Acre,830018,0.6875,26,570647,0.4675,127,387996,0.0000,0,0
2021-11-01,Brazil,203070494,Acre,830018,0.6877,117,570764,0.4682,616,388612,0.0000,0,0
2021-11-02,Brazil,203070494,Acre,830018,0.6877,63,570827,0.4683,84,388696,0.0000,0,0
2021-11-03,Brazil,203070494,Acre,830018,0.6888,911,571738,0.4711,2343,391039,0.0000,0,0
2021-11-04,Brazil,203070494,Acre,830018,0.6897,700,572438,0.4743,2609,393648,0.0000,0,0
2021-11-05,Brazil,203070494,Acre,830018,0.6904,610,573048,0.4769,2228,395876,0.0000,0,0
2021-11-06,Brazil,203070494,Acre,830018,0.6908,355,573403,0.4780,896,396772,0.0000,0,0
2021-11-07,Brazil,203070494,Acre,830018,0.6910,102,573505,0.4781,96,396868,0.0000,0,0
2021-11-08,Brazil,203070494,Acre,830018,0.6917,645,574150,0.4815,2806,399674,0.0000,0,0
2021-11-09,Brazil,203070494,Acre,830018,0.6925,657,574807,0.4847,2618,402292,0.0000,0,0
2021-11-10,Brazil,203070494,Acre,830018,0.6931,507,575314,0.4876,2384,404676,0.0000,0,0
2021-11-11,Brazil,203070494,Acre,830018,0.6937,481,575795,0.4903,2300,406976,0.0000,0,0
2021-11-12,Brazil,203070494,Acre,830018,0.6943,485,576280,0.4931,2321,409297,0.0000,0,0
2021-11-13,Brazil,203070494,Acre,830018,0.6948,401,576681,0.4939,660,409957,0.0000,0,0
2021-11-14,Brazil,203070494,Acre,830018,0.6948,55,576736,0.4940,57,410014,0.0000,0,0
2021-11-15,Brazil,203070494,Acre,830018,0.6950,102,576838,0.4941,77,410091,0.0000,0,0
2021-11-16,Brazil,203070494,Acre,830018,0.6951,144,576982,0.4951,843,410934,0.0000,0,0
2021-11-17,Brazil,203070494,Acre,830018,0.6959,633,577615,0.4987,3001,413935,0.0000,0,0
2021-11-18,Brazil,203070494,Acre,830018,0.6965,527,578142,0.5016,2432,416367,0.0000,0,0
2021-11-19,Brazil,203070494,Acre,830018,0.6972,566,578708,0.5044,2263,418630,0.0000,0,0
2021-11-20,Brazil,203070494,Acre,830018,0.6979,600,579308,0.5083,3287,421917,0.0000,0,0
2021-11-21,Brazil,203070494,Acre,830018,0.6980,38,579346,0.5083,10,421927,0.0000,0,0
2021-11-22,Brazil,203070494,Acre,830018,0.6988,631,579977,0.5112,2402,424329,0.0000,0,0
2021-11-23,Brazil,203070494,Acre,830018,0.6994,516,580493,0.5137,2049,426378,0.0000,0,0
2021-11-24,Brazil,203070494,Acre,830018,0.7001,562,581055,0.5162,2082,428460,0.0000,0,0
2021-11-25,Brazil,203070494,Acre,830018,0.7008,600,581655,0.5191,2435,430895,0.0000,0,0
2021-11-26,Brazil,203070494,Acre,830018,0.7014,554,582209,0.5215,1965,432860,0.0000,0,0
2021-11-27,Brazil,203070494,Acre,830018,0.7016,120,582329,0.5221,477,433337,0.0000,0,0
2021-11-28,Brazil,203070494,Acre,830018,0.7017,74,582403,0.5222,71,433408,0.0000,0,0
2021-11-29,Brazil,203070494,Acre,830018,0.7026,747,583150,0.5252,2539,435947,0.0000,0,0
2021-11-30,Brazil,203070494,Acre,830018,0.7036,832,583982,0.5282,2485,438432,0.0000,0,0
2021-12-01,Brazil,203070494,Acre,830018,0.7048,1025,585007,0.5316,2778,441210,0.0000,0,0
2021-12-02,Brazil,203070494,Acre,830018,0.7058,814,585821,0.5342,2204,443414,0.0000,0,0
2021-12-03,Brazil,203070494,Acre,830018,0.7067,761,586582,0.5366,1978,445392,0.0000,0,0
2021-12-04,Brazil,203070494,Acre,830018,0.7072,367,586949,0.5377,928,446320,0.0000,0,0
2021-12-05,Brazil,203070494,Acre,830018,0.7072,62,587011,0.5378,86,446406,0.0000,0,0
2021-12-06,Brazil,203070494,Acre,830018,0.7083,925,587936,0.5403,2074,448480,0.0000,0,0
2021-12-07,Brazil,203070494,Acre,830018,0.7095,968,588904,0.5431,2301,450781,0.0000,0,0
2021-12-08,Brazil,203070494,Acre,830018,0.7105,817,589721,0.5454,1926,452707,0.0000,0,0
2021-12-09,Brazil,203070494,Acre,830018,0.7116,912,590633,0.5479,2052,454759,0.0000,0,0
2021-12-10,Brazil,203070494,Acre,830018,0.7126,853,591486,0.5501,1833,456592,0.0000,0,0
2021-12-11,Brazil,203070494,Acre,830018,0.7130,304,591790,0.5508,604,457196,0.0000,0,0
2021-12-12,Brazil,203070494,Acre,830018,0.7130,38,591828,0.5508,19,457215,0.0000,0,0
2021-12-13,Brazil,203070494,Acre,830018,0.7143,1044,592872,0.5532,1910,459125,0.0000,0,0
2021-12-14,Brazil,203070494,Acre,830018,0.7155,968,593840,0.5553,1804,460929,0.0000,0,0
2021-12-15,Brazil,203070494,Acre,830018,0.7165,902,594742,0.5576,1913,462842,0.0000,0,0
2021-12-16,Brazil,203070494,Acre,830018,0.7173,653,595395,0.5593,1365,464207,0.0000,0,0
2021-12-17,Brazil,203070494,Acre,830018,0.7182,700,596095,0.5611,1544,465751,0.0000,0,0
2021-12-18,Brazil,203070494,Acre,830018,0.7185,246,596341,0.5618,594,466345,0.0000,0,0
2021-12-19,Brazil,203070494,Acre,830018,0.7186,83,596424,0.5621,197,466542,0.0000,0,0
2021-12-20,Brazil,203070494,Acre,830018,0.7195,796,597220,0.5638,1433,467975,0.0000,0,0
2021-12-21,Brazil,203070494,Acre,830018,0.7203,602,597822,0.5655,1392,469367,0.0000,0,0
2021-12-22,Brazil,203070494,Acre,830018,0.7210,630,598452,0.5672,1448,470815,0.0000,0,0
2021-12-23,Brazil,203070494,Acre,830018,0.7216,452,598904,0.5685,1021,471836,0.0000,0,0
2021-12-24,Brazil,203070494,Acre,830018,0.7216,44,598948,0.5686,124,471960,0.0000,0,0
2021-12-25,Brazil,203070494,Acre,830018,0.7216,1,598949,0.5686,0,471960,0.0000,0,0
2021-12-26,Brazil,203070494,Acre,830018,0.7216,12,598961,0.5686,22,471982,0.0000,0,0
2021-12-27,Brazil,203070494,Acre,830018,0.7219,258,599219,0.5694,661,472643,0.0000,0,0
2021-12-28,Brazil,203070494,Acre,830018,0.7223,318,599537,0.5705,847,473490,0.0000,0,0
2021-12-29,Brazil,203070494,Acre,830018,0.7227,279,599816,0.5715,886,474376,0.0000,0,0
2021-12-30,Brazil,203070494,Acre,830018,0.7230,250,600066,0.5723,680,475056,0.0000,0,0
2021-12-31,Brazil,203070494,Acre,830018,0.7230,37,600103,0.5725,96,475152,0.0000,0,0
2021-01-17,Brazil,203070494,Alagoas,3127683,0.0000,11,11,0.0000,1,1,0.0000,0,0
2021-01-18,Brazil,203070494,Alagoas,3127683,0.0000,11,22,0.0000,6,7,0.0000,0,0
2021-01-19,Brazil,203070494,Alagoas,3127683,0.0002,486,508,0.0000,3,10,0.0000,0,0
2021-01-20,Brazil,203070494,Alagoas,3127683,0.0008,2104,2612,0.0000,10,20,0.0000,0,0
2021-01-21,Brazil,203070494,Alagoas,3127683,0.0021,4012,6624,0.0000,7,27,0.0000,0,0
2021-01-22,Brazil,203070494,Alagoas,3127683,0.0039,5580,12204,0.0000,12,39,0.0000,0,0
2021-01-23,Brazil,203070494,Alagoas,3127683,0.0046,2041,14245,0.0000,6,45,0.0000,0,0
2021-01-24,Brazil,203070494,Alagoas,3127683,0.0046,167,14412,0.0000,2,47,0.0000,0,0
2021-01-25,Brazil,203070494,Alagoas,3127683,0.0061,4545,18957,0.0000,11,58,0.0000,0,0
2021-01-26,Brazil,203070494,Alagoas,3127683,0.0074,4344,23301,0.0000,1,59,0.0000,0,0
2021-01-27,Brazil,203070494,Alagoas,3127683,0.0087,3976,27277,0.0000,0,59,0.0000,0,0
2021-01-28,Brazil,203070494,Alagoas,3127683,0.0106,5981,33258,0.0000,6,65,0.0000,0,0
2021-01-29,Brazil,203070494,Alagoas,3127683,0.0117,3369,36627,0.0000,8,73,0.0000,0,0
2021-01-30,Brazil,203070494,Alagoas,3127683,0.0120,1022,37649,0.0000,0,73,0.0000,0,0
2021-01-31,Brazil,203070494,Alagoas,3127683,0.0122,516,38165,0.0000,0,73,0.0000,0,0
2021-02-01,Brazil,203070494,Alagoas,3127683,0.0130,2611,40776,0.0000,9,82,0.0000,0,0
2021-02-02,Brazil,203070494,Alagoas,3127683,0.0141,3386,44162,0.0000,2,84,0.0000,0,0
2021-02-03,Brazil,203070494,Alagoas,3127683,0.0157,5032,49194,0.0000,9,93,0.0000,0,0
2021-02-04,Brazil,203070494,Alagoas,3127683,0.0172,4660,53854,0.0000,14,107,0.0000,0,0
2021-02-05,Brazil,203070494,Alagoas,3127683,0.0182,2958,56812,0.0000,15,122,0.0000,0,0
2021-02-06,Brazil,203070494,Alagoas,3127683,0.0182,119,56931,0.0000,1,123,0.0000,0,0
2021-02-07,Brazil,203070494,Alagoas,3127683,0.0182,38,56969,0.0000,1,124,0.0000,0,0
2021-02-08,Brazil,203070494,Alagoas,3127683,0.0189,2269,59238,0.0000,6,130,0.0000,0,0
2021-02-09,Brazil,203070494,Alagoas,3127683,0.0198,2707,61945,0.0000,3,133,0.0000,0,0
2021-02-10,Brazil,203070494,Alagoas,3127683,0.0205,2022,63967,0.0006,1739,1872,0.0000,0,0
2021-02-11,Brazil,203070494,Alagoas,3127683,0.0212,2198,66165,0.0017,3458,5330,0.0000,0,0
2021-02-12,Brazil,203070494,Alagoas,3127683,0.0218,1965,68130,0.0031,4428,9758,0.0000,0,0
2021-02-13,Brazil,203070494,Alagoas,3127683,0.0219,326,68456,0.0035,1235,10993,0.0000,0,0
2021-02-14,Brazil,203070494,Alagoas,3127683,0.0219,42,68498,0.0036,140,11133,0.0000,0,0
2021-02-15,Brazil,203070494,Alagoas,3127683,0.0220,206,68704,0.0037,552,11685,0.0000,0,0
2021-02-16,Brazil,203070494,Alagoas,3127683,0.0220,88,68792,0.0039,655,12340,0.0000,0,0
2021-02-17,Brazil,203070494,Alagoas,3127683,0.0221,225,69017,0.0042,838,13178,0.0000,0,0
2021-02-18,Brazil,203070494,Alagoas,3127683,0.0226,1680,70697,0.0062,6069,19247,0.0000,0,0
2021-02-19,Brazil,203070494,Alagoas,3127683,0.0230,1325,72022,0.0076,4588,23835,0.0000,0,0
2021-02-20,Brazil,203070494,Alagoas,3127683,0.0231,114,72136,0.0077,101,23936,0.0000,0,0
2021-02-21,Brazil,203070494,Alagoas,3127683,0.0231,37,72173,0.0077,35,23971,0.0000,0,0
2021-02-22,Brazil,203070494,Alagoas,3127683,0.0236,1634,73807,0.0088,3523,27494,0.0000,0,0
2021-02-23,Brazil,203070494,Alagoas,3127683,0.0241,1711,75518,0.0097,2843,30337,0.0000,0,0
2021-02-24,Brazil,203070494,Alagoas,3127683,0.0246,1368,76886,0.0104,2157,32494,0.0000,0,0
2021-02-25,Brazil,203070494,Alagoas,3127683,0.0250,1427,78313,0.0112,2540,35034,0.0000,0,0
2021-02-26,Brazil,203070494,Alagoas,3127683,0.0255,1361,79674,0.0119,2211,37245,0.0000,0,0
2021-02-27,Brazil,203070494,Alagoas,3127683,0.0255,33,79707,0.0119,10,37255,0.0000,0,0
2021-02-28,Brazil,203070494,Alagoas,3127683,0.0255,8,79715,0.0119,9,37264,0.0000,0,0
2021-03-01,Brazil,203070494,Alagoas,3127683,0.0267,3803,83518,0.0124,1567,38831,0.0000,0,0
2021-03-02,Brazil,203070494,Alagoas,3127683,0.0280,3956,87474,0.0131,2007,40838,0.0000,0,0
2021-03-03,Brazil,203070494,Alagoas,3127683,0.0293,4111,91585,0.0137,1879,42717,0.0000,0,0
2021-03-04,Brazil,203070494,Alagoas,3127683,0.0306,4178,95763,0.0142,1630,44347,0.0000,0,0
2021-03-05,Brazil,203070494,Alagoas,3127683,0.0318,3793,99556,0.0145,1153,45500,0.0000,0,0
2021-03-06,Brazil,203070494,Alagoas,3127683,0.0320,377,99933,0.0146,182,45682,0.0000,0,0
2021-03-07,Brazil,203070494,Alagoas,3127683,0.0320,27,99960,0.0146,1,45683,0.0000,0,0
2021-03-08,Brazil,203070494,Alagoas,3127683,0.0332,3826,103786,0.0147,396,46079,0.0000,0,0
2021-03-09,Brazil,203070494,Alagoas,3127683,0.0344,3909,107695,0.0149,455,46534,0.0000,0,0
2021-03-10,Brazil,203070494,Alagoas,3127683,0.0357,3909,111604,0.0151,568,47102,0.0000,0,0
2021-03-11,Brazil,203070494,Alagoas,3127683,0.0376,5853,117457,0.0153,864,47966,0.0000,0,0
2021-03-12,Brazil,203070494,Alagoas,3127683,0.0391,4926,122383,0.0156,917,48883,0.0000,0,0
2021-03-13,Brazil,203070494,Alagoas,3127683,0.0397,1918,124301,0.0156,26,48909,0.0000,0,0
2021-03-14,Brazil,203070494,Alagoas,3127683,0.0399,548,124849,0.0156,15,48924,0.0000,0,0
2021-03-15,Brazil,203070494,Alagoas,3127683,0.0409,2930,127779,0.0161,1324,50248,0.0000,0,0
2021-03-16,Brazil,203070494,Alagoas,3127683,0.0422,4160,131939,0.0165,1512,51760,0.0000,0,0
2021-03-17,Brazil,203070494,Alagoas,3127683,0.0442,6352,138291,0.0169,1202,52962,0.0000,0,0
2021-03-18,Brazil,203070494,Alagoas,3127683,0.0466,7503,145794,0.0172,950,53912,0.0000,0,0
2021-03-19,Brazil,203070494,Alagoas,3127683,0.0499,10212,156006,0.0175,832,54744,0.0000,0,0
2021-03-20,Brazil,203070494,Alagoas,3127683,0.0517,5691,161697,0.0175,66,54810,0.0000,0,0
2021-03-21,Brazil,203070494,Alagoas,3127683,0.0523,1939,163636,0.0175,28,54838,0.0000,0,0
2021-03-22,Brazil,203070494,Alagoas,3127683,0.0554,9585,173221,0.0180,1538,56376,0.0000,0,0
2021-03-23,Brazil,203070494,Alagoas,3127683,0.0600,14437,187658,0.0185,1513,57889,0.0000,0,0
2021-03-24,Brazil,203070494,Alagoas,3127683,0.0659,18347,206005,0.0190,1590,59479,0.0000,0,0
2021-03-25,Brazil,203070494,Alagoas,3127683,0.0717,18107,224112,0.0194,1327,60806,0.0000,0,0
2021-03-26,Brazil,203070494,Alagoas,3127683,0.0765,15058,239170,0.0198,1233,62039,0.0000,0,0
2021-03-27,Brazil,203070494,Alagoas,3127683,0.0802,11554,250724,0.0199,97,62136,0.0000,0,0
2021-03-28,Brazil,203070494,Alagoas,3127683,0.0820,5626,256350,0.0199,19,62155,0.0000,0,0
2021-03-29,Brazil,203070494,Alagoas,3127683,0.0863,13589,269939,0.0202,1153,63308,0.0000,0,0
2021-03-30,Brazil,203070494,Alagoas,3127683,0.0916,16440,286379,0.0208,1753,65061,0.0000,0,0
2021-03-31,Brazil,203070494,Alagoas,3127683,0.0960,13746,300125,0.0216,2347,67408,0.0000,0,0
2021-04-01,Brazil,203070494,Alagoas,3127683,0.0988,8812,308937,0.0224,2623,70031,0.0000,0,0
2021-04-02,Brazil,203070494,Alagoas,3127683,0.0995,2282,311219,0.0230,1848,71879,0.0000,0,0
2021-04-03,Brazil,203070494,Alagoas,3127683,0.1041,14497,325716,0.0235,1643,73522,0.0000,0,0
2021-04-04,Brazil,203070494,Alagoas,3127683,0.1056,4688,330404,0.0237,727,74249,0.0000,0,0
2021-04-05,Brazil,203070494,Alagoas,3127683,0.1110,16666,347070,0.0246,2543,76792,0.0000,0,0
2021-04-06,Brazil,203070494,Alagoas,3127683,0.1161,15969,363039,0.0257,3442,80234,0.0000,0,0
2021-04-07,Brazil,203070494,Alagoas,3127683,0.1210,15529,378568,0.0274,5309,85543,0.0000,0,0
2021-04-08,Brazil,203070494,Alagoas,3127683,0.1236,8022,386590,0.0294,6387,91930,0.0000,0,0
2021-04-09,Brazil,203070494,Alagoas,3127683,0.1254,5503,392093,0.0321,8436,100366,0.0000,0,0
2021-04-10,Brazil,203070494,Alagoas,3127683,0.1276,7106,399199,0.0335,4411,104777,0.0000,0,0
2021-04-11,Brazil,203070494,Alagoas,3127683,0.1291,4524,403723,0.0340,1658,106435,0.0000,0,0
2021-04-12,Brazil,203070494,Alagoas,3127683,0.1310,6140,409863,0.0367,8241,114676,0.0000,0,0
2021-04-13,Brazil,203070494,Alagoas,3127683,0.1338,8715,418578,0.0406,12340,127016,0.0000,0,0
2021-04-14,Brazil,203070494,Alagoas,3127683,0.1363,7587,426165,0.0444,11946,138962,0.0000,0,0
2021-04-15,Brazil,203070494,Alagoas,3127683,0.1376,4342,430507,0.0473,8930,147892,0.0000,0,0
2021-04-16,Brazil,203070494,Alagoas,3127683,0.1385,2695,433202,0.0496,7217,155109,0.0000,0,0
2021-04-17,Brazil,203070494,Alagoas,3127683,0.1394,2762,435964,0.0505,2889,157998,0.0000,0,0
2021-04-18,Brazil,203070494,Alagoas,3127683,0.1399,1549,437513,0.0506,332,158330,0.0000,0,0
2021-04-19,Brazil,203070494,Alagoas,3127683,0.1409,3297,440810,0.0526,6328,164658,0.0000,0,0
2021-04-20,Brazil,203070494,Alagoas,3127683,0.1423,4257,445067,0.0553,8453,173111,0.0000,0,0
2021-04-21,Brazil,203070494,Alagoas,3127683,0.1433,3194,448261,0.0566,3844,176955,0.0000,0,0
2021-04-22,Brazil,203070494,Alagoas,3127683,0.1448,4554,452815,0.0594,8785,185740,0.0000,0,0
2021-04-23,Brazil,203070494,Alagoas,3127683,0.1462,4349,457164,0.0610,5024,190764,0.0000,0,0
2021-04-24,Brazil,203070494,Alagoas,3127683,0.1467,1541,458705,0.0635,7886,198650,0.0000,0,0
2021-04-25,Brazil,203070494,Alagoas,3127683,0.1468,378,459083,0.0642,2114,200764,0.0000,0,0
2021-04-26,Brazil,203070494,Alagoas,3127683,0.1475,2349,461432,0.0650,2581,203345,0.0000,0,0
2021-04-27,Brazil,203070494,Alagoas,3127683,0.1484,2858,464290,0.0661,3477,206822,0.0000,0,0
2021-04-28,Brazil,203070494,Alagoas,3127683,0.1495,3268,467558,0.0671,3145,209967,0.0000,0,0
2021-04-29,Brazil,203070494,Alagoas,3127683,0.1507,3701,471259,0.0681,2943,212910,0.0000,0,0
2021-04-30,Brazil,203070494,Alagoas,3127683,0.1515,2525,473784,0.0688,2130,215040,0.0000,0,0
2021-05-01,Brazil,203070494,Alagoas,3127683,0.1518,1092,474876,0.0700,4037,219077,0.0000,0,0
2021-05-02,Brazil,203070494,Alagoas,3127683,0.1519,357,475233,0.0714,4089,223166,0.0000,0,0
2021-05-03,Brazil,203070494,Alagoas,3127683,0.1530,3166,478399,0.0727,4073,227239,0.0000,0,0
2021-05-04,Brazil,203070494,Alagoas,3127683,0.1542,3953,482352,0.0741,4442,231681,0.0000,0,0
2021-05-05,Brazil,203070494,Alagoas,3127683,0.1561,5969,488321,0.0759,5761,237442,0.0000,0,0
2021-05-06,Brazil,203070494,Alagoas,3127683,0.1588,8359,496680,0.0772,4054,241496,0.0000,0,0
2021-05-07,Brazil,203070494,Alagoas,3127683,0.1620,9879,506559,0.0778,1894,243390,0.0000,0,0
2021-05-08,Brazil,203070494,Alagoas,3127683,0.1646,8268,514827,0.0780,446,243836,0.0000,0,0
2021-05-09,Brazil,203070494,Alagoas,3127683,0.1650,1354,516181,0.0789,2897,246733,0.0000,0,0
2021-05-10,Brazil,203070494,Alagoas,3127683,0.1674,7528,523709,0.0797,2688,249421,0.0000,0,0
2021-05-11,Brazil,203070494,Alagoas,3127683,0.1707,10072,533781,0.0810,3774,253195,0.0000,0,0
2021-05-12,Brazil,203070494,Alagoas,3127683,0.1746,12371,546152,0.0818,2685,255880,0.0000,0,0
2021-05-13,Brazil,203070494,Alagoas,3127683,0.1781,10950,557102,0.0825,2152,258032,0.0000,0,0
2021-05-14,Brazil,203070494,Alagoas,3127683,0.1815,10519,567621,0.0831,1856,259888,0.0000,0,0
2021-05-15,Brazil,203070494,Alagoas,3127683,0.1840,7853,575474,0.0839,2677,262565,0.0000,0,0
2021-05-16,Brazil,203070494,Alagoas,3127683,0.1857,5242,580716,0.0843,1010,263575,0.0000,0,0
2021-05-17,Brazil,203070494,Alagoas,3127683,0.1892,10943,591659,0.0851,2493,266068,0.0000,0,0
2021-05-18,Brazil,203070494,Alagoas,3127683,0.1937,14099,605758,0.0862,3514,269582,0.0000,0,0
2021-05-19,Brazil,203070494,Alagoas,3127683,0.1987,15803,621561,0.0869,2191,271773,0.0000,0,0
2021-05-20,Brazil,203070494,Alagoas,3127683,0.2033,14262,635823,0.0881,3680,275453,0.0000,0,0
2021-05-21,Brazil,203070494,Alagoas,3127683,0.2077,13913,649736,0.0891,3314,278767,0.0000,0,0
2021-05-22,Brazil,203070494,Alagoas,3127683,0.2102,7730,657466,0.0896,1326,280093,0.0000,0,0
2021-05-23,Brazil,203070494,Alagoas,3127683,0.2116,4344,661810,0.0896,171,280264,0.0000,0,0
2021-05-24,Brazil,203070494,Alagoas,3127683,0.2152,11307,673117,0.0906,3086,283350,0.0000,0,0
2021-05-25,Brazil,203070494,Alagoas,3127683,0.2206,16745,689862,0.0916,3112,286462,0.0000,0,0
2021-05-26,Brazil,203070494,Alagoas,3127683,0.2256,15685,705547,0.0924,2685,289147,0.0000,0,0
2021-05-27,Brazil,203070494,Alagoas,3127683,0.2296,12660,718207,0.0931,2032,291179,0.0000,0,0
2021-05-28,Brazil,203070494,Alagoas,3127683,0.2339,13267,731474,0.0937,1951,293130,0.0000,0,0
2021-05-29,Brazil,203070494,Alagoas,3127683,0.2368,9202,740676,0.0939,614,293744,0.0000,0,0
2021-05-30,Brazil,203070494,Alagoas,3127683,0.2383,4521,745197,0.0940,144,293888,0.0000,0,0
2021-05-31,Brazil,203070494,Alagoas,3127683,0.2410,8689,753886,0.0945,1738,295626,0.0000,0,0
2021-06-01,Brazil,203070494,Alagoas,3127683,0.2442,10036,763922,0.0952,2109,297735,0.0000,0,0
2021-06-02,Brazil,203070494,Alagoas,3127683,0.2483,12571,776493,0.0957,1689,299424,0.0000,0,0
2021-06-03,Brazil,203070494,Alagoas,3127683,0.2501,5663,782156,0.0961,1245,300669,0.0000,0,0
2021-06-04,Brazil,203070494,Alagoas,3127683,0.2539,11841,793997,0.0966,1450,302119,0.0000,0,0
2021-06-05,Brazil,203070494,Alagoas,3127683,0.2576,11669,805666,0.0968,717,302836,0.0000,0,0
2021-06-06,Brazil,203070494,Alagoas,3127683,0.2582,1873,807539,0.0969,212,303048,0.0000,0,0
2021-06-07,Brazil,203070494,Alagoas,3127683,0.2609,8602,816141,0.0975,2017,305065,0.0000,0,0
2021-06-08,Brazil,203070494,Alagoas,3127683,0.2639,9197,825338,0.0982,2217,307282,0.0000,0,0
2021-06-09,Brazil,203070494,Alagoas,3127683,0.2668,9172,834510,0.0989,2123,309405,0.0000,0,0
2021-06-10,Brazil,203070494,Alagoas,3127683,0.2715,14734,849244,0.0995,1797,311202,0.0000,0,0
2021-06-11,Brazil,203070494,Alagoas,3127683,0.2762,14682,863926,0.0999,1191,312393,0.0000,0,0
2021-06-12,Brazil,203070494,Alagoas,3127683,0.2789,8327,872253,0.1001,602,312995,0.0000,0,0
2021-06-13,Brazil,203070494,Alagoas,3127683,0.2792,1002,873255,0.1003,860,313855,0.0000,0,0
2021-06-14,Brazil,203070494,Alagoas,3127683,0.2820,8720,881975,0.1012,2637,316492,0.0000,0,0
2021-06-15,Brazil,203070494,Alagoas,3127683,0.2851,9626,891601,0.1026,4456,320948,0.0000,0,0
2021-06-16,Brazil,203070494,Alagoas,3127683,0.2880,9100,900701,0.1041,4493,325441,0.0000,0,0
2021-06-17,Brazil,203070494,Alagoas,3127683,0.2904,7563,908264,0.1058,5375,330816,0.0000,0,0
2021-06-18,Brazil,203070494,Alagoas,3127683,0.2923,6094,914358,0.1075,5266,336082,0.0000,0,0
2021-06-19,Brazil,203070494,Alagoas,3127683,0.2952,8844,923202,0.1083,2514,338596,0.0000,0,0
2021-06-20,Brazil,203070494,Alagoas,3127683,0.2967,4698,927900,0.1089,1879,340475,0.0000,0,0
2021-06-21,Brazil,203070494,Alagoas,3127683,0.2998,9687,937587,0.1103,4509,344984,0.0000,0,0
2021-06-22,Brazil,203070494,Alagoas,3127683,0.3051,16731,954318,0.1116,4164,349148,0.0000,0,0
2021-06-23,Brazil,203070494,Alagoas,3127683,0.3103,16065,970383,0.1125,2821,351969,0.0000,0,0
2021-06-24,Brazil,203070494,Alagoas,3127683,0.3122,6044,976427,0.1131,1838,353807,0.0000,0,0
2021-06-25,Brazil,203070494,Alagoas,3127683,0.3164,13220,989647,0.1140,2756,356563,0.0000,0,0
2021-06-26,Brazil,203070494,Alagoas,3127683,0.3221,17632,1007279,0.1147,2162,358725,0.0000,0,0
2021-06-27,Brazil,203070494,Alagoas,3127683,0.3254,10422,1017701,0.1150,976,359701,0.0000,0,0
